ID,Headline,Category,Label
779,Ston Villa boss Paul Lambert Pleas with fans to not take part in Anti-Randy Lerner Demonstration during Liverpool Match,football,2.6666666666666665
780,Brendan Rodgers says he can't play 'fantasy football' with Liverpool after making seven changes for real Madrid... as his side prepare for Chelsea Test,football,2.6666666666666665
781,Knee operations are a 'waste of time' for many patients: study finds there is 'little benefit',health,3.3333333333333335
782,Met office to open a space weather centre to measure solar climate as earth becomes even more dependent on technology,sciencetech,2.6666666666666665
783,"Are you a true foodie? must know your prosciutto from carpaccio, throw dinner parties and never eat in chain restaurants...",food,3.6666666666666665
784,"'We tried to raise money for the British Heart Foundation but they wanted none of it!' pub creates gut-busting 2,500-calorie burger made with 15 types of bacon... for charity",food,3.3333333333333335
785,"Selfish, spiteful and often sozzled -- the real Queen Victoria",books,4.0
786,Sunderland Hopeful of winning race for Celtic defender Virgil Van Dijk with £ 8 m bid,football,2.6666666666666665
787,American Airlines inundated with bomb threats on Twitter after 14-year-old Dutch hoaxer is arrested,travel,3.3333333333333335
788,Former Pakistani dancing girl commits suicide 12 years after horrific acid attack which left her looking 'not human',news,3.6666666666666665
789,Can't decide between pizza or burger? get both! Monster Hybrid Megaburgerpizza goes on sale in Japan,food,4.0
790,Soaring rate of eye infections 'linked to cheap internet contact lenses',health,3.0
791,"Dune bashing in 4x4s, mountaintop camping and enchanting souks: Quentin Letts discovers the magic of Oman",travel,2.6666666666666665
792,"Band of Tattooed brothers: from secret societies to their biggest hits, the meanings behind the many inkings of one direction",femail,3.3333333333333335
793,A cottage cosy enough to ward off the chill of an English winter: huddled close to the fire ( brandy required ) in splendid Somerset,travel,3.3333333333333335
794,Spray-on cells can turn anything into a solar panel: Breakthrough technology offers a cheap way to harness the sun's energy,sciencetech,4.0
795,Battle of the cities: New York beats London to be crowned a top shopping and nightlife destination ( while Tokyo trumps them both to be crowned best city in the world ),travel,3.3333333333333335
796,"How doctors are protecting themselves from deadly Ebola: two pairs of gloves, thick boots and a domed helmet help health workers fight the virus in 30 ° c heat",health,3.3333333333333335
797,I got my first pair of heels as a three-year-old boy: retired it teacher finally has gender reassignment surgery 59 years after he started wearing women's clothes,femail,4.0
798,Carlo Ancelotti insists Real Madrid have turned a corner after stuttering start to new year... and they will prove it against Schalke,football,2.3333333333333335
799,Scientist who suffered from crippling migraines finds the gene flaw that causes it,health,2.6666666666666665
800,Hair dyes used by millions of women are linked to chemicals that can cause cancer,health,2.5
801,Andy Carroll gets engaged to Towie Star Billi Mucklow in Rome... and could return to West Ham Squad for Aston Villa Game,football,2.0
802,"No pants, no play: video game livestreaming site twitch bans nude players and 'sexually suggestive' clothing from its service",sciencetech,3.3333333333333335
803,"Prince's pay is up, but tax bill drops: Charles benefits from new 45p rate as total income rises by 7.3 % to £ 21.7 million",news,3.6666666666666665
804,The girl who will never grow up: parents reveal anguish over cruel syndrome that reverses daughter's development and means she won't ever be able to walk or talk,health,4.0
805,Is this the clearest view of earth ever? super-high resolution satellite images create stunning 4k video of our planet,sciencetech,4.0
806,"The night i was scared half to death in the name of Halloween: ghosts, ghouls and a bad night's sleep at after-dark Alton towers",travel,4.0
807,"'My husband raped me 300 times while i slept': horrified mother, 26, discovers pervert partner filmed sickening assaults for two years",femail,4.0
808,Rising from beneath the waves: a new canary island emerges as underwater volcano hits the surface,sciencetech,3.0
809,"Meet Boris, the dishwashing robot: Droid assesses shape and size of crockery to pick it up and load the machine",sciencetech,3.3333333333333335
810,Is love really blind? find out at paper bag speed-dating! quirky craze sees people covering faces for first encounters,femail,3.3333333333333335
811,Waitrose narrowly beats Aldi to be crowned the best Uk supermarket... while co-op is voted the worst and 'shockingly behind everyone else' for value for money,food,2.6666666666666665
812,Donald Sterling claims he's not a bigot after Los Angeles clippers owner was banned for life by Nba for racist remarks,othersports,2.3333333333333335
813,An inspector calls: delightful doves but dull accommodation at The Red Lion in Hinxton,travel,2.0
814,"Man, 54, has liposuction and pec implants -- to keep up with his 33-year-old wife: 'i wanted to go clubbing with her in Ibiza,' he says",femail,2.6666666666666665
815,The Valentine's day ready meals that will make your date think you're Heston Blumenthal,food,4.5
816,Google boss admits firm has outgrown its plan to 'organise the world's information'-and says search giant is in 'uncharted territory',sciencetech,3.3333333333333335
817,How Psg's David Luiz and Manchester United's Angel Di Maria looked long before their mega-money moves,football,2.0
818,Practice does make perfect-especially if you make mistakes along the way,sciencetech,2.6666666666666665
819,"Hang on Pippa, wait for me! what it's really like trying to keep up with the middletons on a 3,000-mile cycle race across America",travel,3.6666666666666665
820,Why we should not try to drink like the French: cafe culture 'can be worse than bingeing',health,4.333333333333333
821,Students at top university taught vile song about necrophilia during freshers' week,news,2.3333333333333335
822,Is Lydia the great white shark pregnant? Tagged Fish may be looking for a 'nursery' in the Mediterranean,sciencetech,3.3333333333333335
823,Now that's fast food! new cooking style using air cannons and flame throwers batters and grills shrimp in three seconds,food,3.6666666666666665
824,A lakeside mini-break at lower mill estate: the Uk's first and only residential nature reserve in the heart of the cotswolds,travel,1.6666666666666667
825,How Labour's Nhs Mailshot plugged private Healthcare: Mps privately vent fury at party's own goal,news,2.3333333333333335
826,The five simple steps to help you beat bowel cancer: lifestyle makeover can ward off disease that kills thousands every year,health,3.0
827,Setting the catfish amongst the pigeons: the astonishing moment a fish leaps out of the water to catch a bird,sciencetech,3.0
828,"Private planes, helicopters, and complimentary use of a rolls Royce: the world's most luxurious hotel transfers revealed",travel,3.3333333333333335
829,Pizza Hut Launches digital menu that reads your mind by tracking eye movement... and tells you what to order in 2.5 seconds,food,3.0
830,Living in the north 'raises dementia risk': lack of sunshine could be to blame,health,3.6666666666666665
831,Heavily tattooed 'psychopath' dubbed 'one of the most dangerous people' doctor had ever evaluated convicted of murdering four people,news,3.0
832,"A south downs masterpiece: in search of Jmw Turner at Petworth House, the Sussex mansion where the enigmatic artist painted",travel,2.3333333333333335
833,Terrorist we can't kick out: released after half his sentence but still 'a risk to the public'... the suicide bomb fanatic who's free to stay-thanks to his human rights,news,3.3333333333333335
834,Leaving a tv on in the background could harm a toddler's language development,health,2.0
835,Shay given makes shock return to Republic of Ireland Squad for matches against Oman and Georgia,football,2.3333333333333335
836,Women on the contraceptive jab have a greater risk of contracting Hiv than those using other forms of birth control or none at all,health,2.6666666666666665
837,"Family fun, a hedonistic break or dream getaway for two? you can have all three in the idyllic islands of the Maldives",travel,3.3333333333333335
838,Autumn's bright bulbs: Colchicums will bring a burst of welcome colour as winter looms,gardening,3.6666666666666665
